train_acc,train_loss,val_acc,val_loss,curr_epoch
0.625,0.6931536,0.6791666666666667,0.68454653,0
0.7250000000000001,0.6527167,0.6708333333333334,0.66641116,1
0.65,0.6601,0.7374999999999999,0.59784853,2
0.65,0.69662225,0.7458333333333332,0.56312484,3
0.7,0.66431516,0.7500000000000001,0.6323933,4
0.75,0.68889606,0.6625,1.3707719,5
0.7,0.73850715,0.6708333333333333,1.348033,6
0.625,0.7601217,0.7083333333333334,0.8155382,7
0.75,0.6811676,0.5083333333333334,0.9633908,8
0.675,0.8784208,0.44166666666666665,1.0828053,9
0.625,0.96277833,0.41250000000000003,0.93843764,10
0.525,0.96068203,0.3375000000000001,1.5444078,11
0.5,0.9942244,0.33749999999999997,1.194106,12
0.5,1.1000215,0.32916666666666666,1.4122071,13
0.5,1.0910988,0.33749999999999997,1.4147347,14
0.5,0.99416053,0.32916666666666666,1.9034911,15
0.5,1.0128893,0.3208333333333333,1.1201888,16
0.5,1.0171638,0.32916666666666666,1.6172246,17
0.5,1.2025421,0.3333333333333333,1.4550463,18
0.5,1.105228,0.32916666666666666,1.7065353,19
0.5,1.0470006,0.32916666666666666,1.6973609,20
0.5,1.0447361,0.3333333333333333,1.357299,21
0.5,1.0361099,0.32916666666666666,1.5512314,22
0.5,1.0719651,0.32916666666666666,1.7122039,23
0.5,0.9282661,0.3583333333333334,1.1923708,24
0.5,1.1121507,0.35000000000000003,2.047073,25
0.5,1.0125937,0.3375000000000001,1.8362035,26
0.5,1.1073343,0.35416666666666674,1.2946199,27
0.5249999999999999,0.8981926,0.3333333333333333,2.6503665,28
0.525,1.2802501,0.3208333333333333,2.8790014,29
0.5,1.4679921,0.3333333333333334,1.9848799,30
0.5,1.0848241,0.32916666666666666,1.4326612,31
0.5,1.1057367,0.45416666666666666,0.8867033,32
0.525,1.2010238,0.4375,0.9998664,33
0.5,1.1761699,0.4499999999999999,0.99457234,34
0.525,1.171732,0.35000000000000003,1.5559078,35
0.5,1.2339368,0.35833333333333334,1.3219559,36
0.5,1.2000084,0.325,1.5971289,37
0.5,1.4362576,0.3125,1.9632531,38
0.5,1.3387372,0.3333333333333333,2.0392814,39
0.5,1.2249107,0.325,1.8533207,40
0.5,1.1823708,0.3333333333333333,1.5984141,41
0.5,1.2647465,0.32083333333333336,1.2662649,42
0.5,1.2103412,0.3333333333333333,1.4526957,43
0.5,1.3089354,0.325,1.751417,44
0.5,1.3085358,0.3166666666666667,1.7056818,45
0.5,1.3081238,0.3333333333333333,1.8490748,46
0.5,1.4207431,0.31666666666666665,2.0800579,47
0.5,1.2612891,0.3375000000000001,1.9310216,48
0.5,1.1621997,0.3208333333333333,2.0338054,49
0.5,1.3086693,0.32916666666666666,1.813899,50
0.5,1.4559244,0.3333333333333333,1.680525,51
0.5,1.2888913,0.3458333333333334,1.6799039,52
0.5,1.3619279,0.3375000000000001,1.5051745,53
0.525,1.3706166,0.34583333333333327,1.3806728,54
0.55,1.2850833,0.3458333333333334,1.3933768,55
0.5,1.3406227,0.32499999999999996,1.5953636,56
0.5,1.5088588,0.3333333333333333,1.680875,57
0.55,1.2041914,0.34583333333333327,1.5942096,58
0.55,1.2319986,0.325,1.8259417,59
0.5,1.5238414,0.32083333333333336,2.036476,60
0.5,1.3180585,0.325,2.0254042,61
0.5,1.3617778,0.32083333333333336,1.9823602,62
0.5,1.3495646,0.3333333333333333,1.9024029,63
0.5,1.4790213,0.34583333333333327,1.7812501,64
0.525,1.2325976,0.3416666666666666,1.712066,65
0.6,1.1898804,0.3625,1.4779949,66
0.55,1.4214497,0.36666666666666664,1.4492837,67
0.55,1.1858842,0.35000000000000003,1.8596216,68
0.525,1.125309,0.32916666666666666,2.1684263,69
0.525,1.639381,0.3416666666666666,2.239598,70
0.5,1.4433465,0.33749999999999997,2.2016745,71
0.525,1.2714677,0.3583333333333334,2.0136673,72
0.525,1.6049515,0.34166666666666673,1.9996448,73
0.55,1.7564254,0.3458333333333334,1.7377628,74
0.525,1.7592177,0.33749999999999997,1.8486809,75
0.5,1.3310536,0.32916666666666666,1.9798317,76
0.5,1.4068122,0.34583333333333327,1.9828967,77
0.5,1.6035304,0.3333333333333333,1.926767,78
0.5,1.4534338,0.3333333333333333,1.8795534,79
0.5,1.6579394,0.32083333333333336,1.8860315,80
0.5,1.201891,0.3458333333333334,1.8555684,81
0.5,1.7793236,0.32916666666666666,1.9126886,82
0.5,1.4560866,0.31249999999999994,1.8801522,83
0.5,1.4084358,0.3166666666666667,1.833016,84
0.5,1.6268396,0.31666666666666665,1.5436128,85
0.525,1.6000705,0.32083333333333336,1.6077079,86
0.5,1.432829,0.325,1.5765136,87
0.575,1.634642,0.2958333333333334,1.4935255,88
0.525,1.4779233,0.3083333333333333,1.4814783,89
0.525,1.611397,0.30416666666666664,1.5935268,90
0.575,1.2970905,0.30000000000000004,1.4644586,91
0.525,1.6799682,0.3166666666666667,1.4886742,92
0.55,1.4411366,0.30833333333333335,1.5447149,93
0.5,1.7236767,0.3,1.521903,94
0.5,2.0570683,0.3166666666666667,1.6392727,95
0.525,1.5717086,0.3,1.6335558,96
0.5,1.4822297,0.3166666666666667,1.5603136,97
0.525,1.8505186,0.30416666666666664,1.6039991,98
0.525,1.6396946,0.32083333333333336,1.7159972,99
