train_acc,train_loss,val_acc,val_loss,curr_epoch
0.63,0.64233917,0.7041666666666666,0.8709453,0
0.74,0.59694195,0.7125,0.64606804,1
0.735,0.6200956,0.6333333333333334,0.7213468,2
0.77,0.604634,0.7541666666666668,0.5603665,3
0.7150000000000001,0.6640781,0.5708333333333333,1.4852947,4
0.7150000000000001,0.6500497,0.55,0.87879777,5
0.7050000000000001,0.67833227,0.5916666666666667,0.9130282,6
0.7150000000000001,0.7224894,0.725,0.5850371,7
0.7274999999999999,0.7274272,0.7374999999999999,0.65078175,8
0.7250000000000001,0.7060098,0.7458333333333335,0.6212148,9
0.73,0.7666976,0.3833333333333333,1.14687,10
0.595,0.8813534,0.325,1.366497,11
0.5475,0.90909606,0.3083333333333333,1.1876063,12
0.5075000000000001,0.94221926,0.33749999999999997,1.284114,13
0.5000000000000001,0.9538725,0.3333333333333333,1.0715024,14
0.5025000000000001,0.98011434,0.3333333333333333,0.9206338,15
0.5,1.0136981,0.36666666666666664,1.0087844,16
0.5,0.989113,0.31666666666666665,1.3499686,17
0.4999999999999999,1.0053864,0.4124999999999999,0.9454048,18
0.53,1.044868,0.3333333333333333,1.1750468,19
0.4999999999999999,1.0126121,0.3083333333333333,1.1585983,20
0.5075000000000001,1.0430139,0.3333333333333333,1.3953762,21
0.4999999999999999,1.0510225,0.325,1.2106394,22
0.5,1.0735513,0.3375000000000001,1.2549278,23
0.5025,1.0703306,0.31666666666666665,1.2241502,24
0.5050000000000001,1.1006067,0.2916666666666667,1.4264604,25
0.5275,1.0580599,0.31666666666666665,1.84695,26
0.5,1.1766994,0.32083333333333336,1.2143816,27
0.5,1.0988414,0.30416666666666664,1.1566312,28
0.5025,1.1363634,0.3125,1.4273628,29
0.51,1.1484425,0.3583333333333334,0.94747525,30
0.5000000000000001,1.1873586,0.325,1.0982565,31
0.5,1.1205137,0.325,1.3757172,32
0.5000000000000001,1.1819211,0.3208333333333333,1.2903354,33
0.5025000000000001,1.120614,0.33749999999999997,1.3031886,34
0.5000000000000001,1.1691087,0.29583333333333334,1.0523874,35
0.5,1.1798536,0.33749999999999997,1.4087276,36
0.5,1.2554637,0.32083333333333336,1.1624109,37
0.505,1.2429874,0.32916666666666666,1.1828529,38
0.5025000000000001,1.2334044,0.3333333333333333,1.4242487,39
0.5025000000000002,1.2374642,0.32916666666666666,1.3499428,40
0.5,1.2507877,0.3208333333333333,1.3619399,41
0.5075000000000001,1.2165319,0.3166666666666666,1.443734,42
0.5025000000000001,1.2571118,0.3333333333333333,1.3835453,43
0.5,1.2562535,0.30833333333333335,1.208948,44
0.5025000000000002,1.307404,0.3333333333333333,1.1357831,45
0.5000000000000001,1.2710135,0.32083333333333336,1.3221705,46
0.5000000000000001,1.3154324,0.3083333333333333,1.0898596,47
0.5025000000000001,1.2651684,0.31666666666666665,1.4262654,48
0.5,1.2926443,0.32916666666666666,1.3396097,49
0.505,1.3257066,0.32916666666666666,1.429525,50
0.5000000000000001,1.3451517,0.325,1.6687332,51
0.505,1.3535565,0.3083333333333333,1.1364995,52
0.505,1.277387,0.3375000000000001,1.2269253,53
0.5,1.2997916,0.32916666666666666,1.236195,54
0.52,1.3646253,0.3333333333333334,1.3464085,55
0.515,1.3395343,0.325,1.2365202,56
0.5075,1.3453915,0.325,1.377371,57
0.5200000000000001,1.3162177,0.325,1.3715792,58
0.5125,1.3564639,0.32083333333333336,1.3733672,59
0.5075000000000001,1.4005291,0.32916666666666666,1.2017362,60
0.52,1.3604789,0.31666666666666665,1.2147578,61
0.535,1.3877672,0.325,1.3779787,62
0.5275,1.380966,0.32083333333333336,1.2171048,63
0.5225,1.4079545,0.3291666666666667,1.1862487,64
0.51,1.3859296,0.32083333333333336,1.4495565,65
0.5325,1.4389851,0.30833333333333335,1.3507994,66
0.5375,1.3703843,0.32083333333333336,1.5546778,67
0.5225,1.4339197,0.32083333333333336,1.2923638,68
0.53,1.3423746,0.3,1.1658727,69
0.54,1.4066087,0.3333333333333333,1.3712236,70
0.5374999999999999,1.3831862,0.325,1.4197937,71
0.5149999999999999,1.518243,0.3208333333333333,1.37987,72
0.5349999999999999,1.4906329,0.3333333333333333,1.2549262,73
0.5375,1.5386013,0.32916666666666666,1.5407389,74
0.54,1.3588829,0.31249999999999994,1.1452969,75
0.52,1.4568564,0.32083333333333336,1.3344523,76
0.5250000000000001,1.4586234,0.32916666666666666,1.3159196,77
0.5125,1.4613074,0.30416666666666664,1.1616534,78
0.525,1.4640338,0.3041666666666667,1.3952513,79
0.5275000000000001,1.4652536,0.30416666666666664,1.2212,80
0.5399999999999999,1.4874842,0.3208333333333333,1.4627371,81
0.5175,1.4954102,0.3208333333333333,1.3435761,82
0.525,1.5225852,0.325,1.343064,83
0.5275000000000001,1.5756274,0.32916666666666666,1.3083612,84
0.5475,1.5039454,0.33749999999999997,1.3986484,85
0.5525,1.5472308,0.325,1.5039935,86
0.56,1.4293776,0.32083333333333336,1.446486,87
0.5575000000000002,1.5546621,0.3375000000000001,1.4083084,88
0.5525,1.4782475,0.325,1.2255237,89
0.5425,1.6208506,0.325,1.3719393,90
0.535,1.5357747,0.31249999999999994,1.4026794,91
0.55,1.5856162,0.31250000000000006,1.3671427,92
0.5675,1.5442626,0.32916666666666666,1.2664601,93
0.5475000000000001,1.6154598,0.325,1.4104193,94
0.5275,1.6099964,0.3333333333333333,1.290183,95
0.5650000000000001,1.6708599,0.325,1.3457478,96
0.5449999999999999,1.6249352,0.32083333333333325,1.471995,97
0.5475,1.6297928,0.3333333333333333,1.4026166,98
0.5325,1.5559988,0.3333333333333333,1.3971711,99
