train_acc,train_loss,val_acc,val_loss,curr_epoch
0.55,0.67982435,0.6749999999999999,0.686945,0
0.85,0.65365374,0.6749999999999999,0.67547566,1
0.8,0.55809784,0.6583333333333333,0.66381025,2
0.75,0.5871358,0.37500000000000006,1.2916003,3
0.8,0.65025806,0.4583333333333333,1.8092102,4
0.6,0.7013124,0.4791666666666667,2.5659225,5
0.7,0.65526485,0.48333333333333334,1.6104463,6
0.7250000000000001,0.6880966,0.5041666666666667,1.8770803,7
0.675,0.765256,0.5125000000000001,1.4481114,8
0.775,0.68044925,0.4833333333333334,1.8599623,9
0.725,0.8819494,0.39999999999999997,2.6383584,10
0.75,0.79985046,0.4041666666666666,2.7427845,11
0.65,0.8377806,0.4291666666666667,2.3290083,12
0.55,0.9471521,0.3416666666666666,6.2325516,13
0.525,1.0166326,0.325,2.4490087,14
0.5249999999999999,0.9076545,0.37083333333333335,1.5221182,15
0.525,0.91719246,0.3416666666666666,1.8732246,16
0.5,0.94163173,0.33749999999999997,2.6557462,17
0.5,0.96257365,0.325,3.1699495,18
0.5,1.1287804,0.325,2.556296,19
0.5,0.91017246,0.3333333333333333,2.3376424,20
0.5,1.1063302,0.3333333333333333,1.7831898,21
0.5,1.0952073,0.35833333333333334,1.8780198,22
0.5,1.1216156,0.3333333333333333,2.0123174,23
0.5,0.9536747,0.32499999999999996,1.7349453,24
0.525,0.917305,0.3416666666666666,1.3524224,25
0.65,0.85420406,0.4708333333333334,1.2944345,26
0.625,1.3321598,0.38333333333333336,1.5648514,27
0.55,1.3212296,0.3875,1.5734668,28
0.525,1.3998728,0.34166666666666673,2.0734084,29
0.5,1.1365658,0.32916666666666666,2.500378,30
0.5,1.2248616,0.325,3.1523075,31
0.5,1.4424287,0.3333333333333333,2.5722818,32
0.5,1.2205629,0.32916666666666666,2.8315465,33
0.5,1.2264844,0.3208333333333333,2.5639322,34
0.5,1.1954544,0.31250000000000006,2.262677,35
0.5,1.1161394,0.3333333333333333,2.640043,36
0.5,1.0478098,0.32916666666666666,2.7876816,37
0.5,1.2729158,0.325,2.807433,38
0.5,1.2256126,0.3291666666666666,2.0202239,39
0.5,1.220372,0.33749999999999997,1.781827,40
0.5,1.3830117,0.32083333333333336,2.4558048,41
0.5,1.3674722,0.32916666666666666,2.1738708,42
0.525,1.1793394,0.33749999999999997,2.3054504,43
0.525,1.1291571,0.32916666666666666,2.445376,44
0.525,1.3749738,0.3333333333333333,3.2822857,45
0.5,1.3474979,0.3333333333333333,3.4568367,46
0.5,1.2220169,0.3333333333333333,3.0853827,47
0.5,1.3020117,0.33749999999999997,2.1720283,48
0.5,1.2340952,0.34583333333333327,1.8501498,49
0.525,1.135199,0.32916666666666666,1.9130812,50
0.5,1.2267017,0.325,2.1598523,51
0.55,1.2052159,0.325,2.1670759,52
0.5,1.4307499,0.3166666666666667,2.2465138,53
0.525,1.5767987,0.3458333333333334,2.1807616,54
0.525,1.374982,0.34583333333333327,2.2466428,55
0.525,1.7512081,0.33749999999999997,2.6626456,56
0.5,1.463149,0.3374999999999999,2.3357432,57
0.5,1.5021756,0.3333333333333333,2.2622666,58
0.5,1.5465434,0.32916666666666666,2.7948873,59
0.5,1.5208135,0.32916666666666666,3.2146227,60
0.5,1.4519517,0.3333333333333333,2.9201596,61
0.5,1.4874558,0.325,2.4569004,62
0.5,1.3648338,0.32916666666666666,2.089915,63
0.5,1.5189371,0.3333333333333333,2.5836446,64
0.5,1.3600713,0.34166666666666673,2.3917084,65
0.5,1.584969,0.3541666666666667,2.1790135,66
0.5,1.5654502,0.3541666666666667,1.8270206,67
0.5,1.3882744,0.32083333333333336,2.3646398,68
0.5,1.3708975,0.33749999999999997,2.5297716,69
0.5,1.6137123,0.32916666666666666,2.6073759,70
0.5,1.5987264,0.31250000000000006,2.5422237,71
0.5,1.5242465,0.32916666666666666,2.0871282,72
0.5,1.6581206,0.3541666666666667,1.9474088,73
0.525,1.4526554,0.32083333333333336,1.8073349,74
0.5,1.3780897,0.34166666666666673,1.8664398,75
0.5,1.3825474,0.3458333333333334,1.7537675,76
0.5,1.6851106,0.3416666666666666,2.1416216,77
0.5,1.5770892,0.3458333333333334,2.0700214,78
0.5,1.4796343,0.3458333333333334,2.115363,79
0.5,1.6628236,0.33749999999999997,2.162308,80
0.5,1.5779309,0.325,2.1195648,81
0.5,1.4644786,0.32499999999999996,2.2504559,82
0.5,1.5884057,0.33749999999999997,2.061179,83
0.5,1.373644,0.3208333333333333,2.4429781,84
0.5,1.500541,0.32083333333333336,3.087386,85
0.5,1.5540512,0.32916666666666666,3.3320103,86
0.5,1.5605798,0.3208333333333333,2.7402246,87
0.5,1.5598736,0.3375000000000001,2.2127385,88
0.5,1.8970405,0.3333333333333333,2.234858,89
0.5,1.8505901,0.325,2.1683066,90
0.5,1.7855452,0.33749999999999997,2.4212902,91
0.5,1.7234201,0.32916666666666666,2.5013702,92
0.5,1.9566524,0.32083333333333336,2.4155972,93
0.5,1.6189346,0.3166666666666667,2.2215114,94
0.5,1.6854341,0.3333333333333333,2.4925745,95
0.5,1.6323369,0.32916666666666666,2.3434465,96
0.5,2.0764213,0.3166666666666667,2.2752619,97
0.5,1.56983,0.32916666666666666,2.408975,98
0.5,1.9506677,0.3333333333333333,2.2087812,99
