train_acc,train_loss,val_acc,val_loss,val_f1,val_precision,val_recall,curr_epoch
0.6325,0.65726566,0.7440000000000001,0.6372179,0.6980230325230324,0.7459126984126984,0.7830396825396825,0
0.6125,0.9546509,0.41600000000000004,0.8296781,0.35265196241666835,0.42523809523809525,0.5582619047619047,1
0.62,0.833392,0.544,0.6492859,0.5097696747696748,0.65634126984127,0.657968253968254,2
0.69,0.76440066,0.676,0.5876106,0.6470937950937952,0.7202539682539683,0.747563492063492,3
0.7325,0.7190577,0.5840000000000001,0.6917259,0.5470458985458986,0.678547619047619,0.6656190476190477,4
0.7474999999999999,0.7711638,0.684,0.642444,0.6683623598623599,0.7576269841269841,0.7489365079365079,5
0.7550000000000001,0.860968,0.716,0.727301,0.6887122877122875,0.7715555555555556,0.7680634920634921,6
0.75,0.9212961,0.748,0.7120103,0.7216399156399157,0.7689047619047618,0.7882142857142856,7
0.77,0.84605104,0.768,1.1196852,0.7474014874014874,0.7949761904761903,0.8220396825396825,8
0.76,0.7931322,0.8,0.5213562,0.7690622351504703,0.7936666666666666,0.8250714285714287,9
0.7649999999999999,0.7969091,0.7559999999999999,0.9116429,0.7386803751803751,0.7917936507936508,0.811595238095238,10
0.7825,0.81448394,0.8,0.48847893,0.790910644910645,0.8151428571428571,0.8446666666666667,11
0.8099999999999999,0.72135484,0.764,0.7034155,0.7460266596148949,0.7959761904761905,0.8210396825396825,12
0.825,0.72463906,0.772,0.600348,0.7556646686646686,0.793595238095238,0.8262619047619048,13
0.82,0.76498157,0.764,0.89427763,0.7394335664335665,0.7964285714285715,0.8009761904761905,14
0.8175000000000001,0.7525479,0.772,0.6324075,0.748782328782329,0.7801111111111111,0.813404761904762,15
0.885,0.73471427,0.736,0.47586265,0.6822628515275574,0.6935555555555554,0.703547619047619,16
0.8925000000000001,0.7732315,0.588,1.0489206,0.5504060939060939,0.6839761904761904,0.643436507936508,17
0.9125,0.6298104,0.8000000000000002,0.56650025,0.7798477274359628,0.8003333333333335,0.8345793650793651,18
0.9149999999999998,0.7018838,0.792,0.73364234,0.7737494727494727,0.8130158730158731,0.8411031746031745,19
0.9125,0.6872451,0.7679999999999998,0.6689123,0.7468350734233087,0.7672539682539682,0.7863571428571429,20
0.8600000000000001,0.7007449,0.728,0.57573223,0.6945132122779182,0.7211428571428571,0.7563492063492063,21
