train_acc,train_loss,val_acc,val_loss,curr_epoch
0.4,0.8231883,0.3333333333333333,0.7974513,0
0.475,0.85966915,0.6666666666666666,0.61766416,1
0.575,0.7410009,0.41250000000000003,5.508306,2
0.525,0.96779513,0.6791666666666667,86.62778,3
0.6,1.917686,0.6666666666666666,254.14171,4
0.5,1.1002893,0.6749999999999999,1.852835,5
0.5,0.8829136,0.6416666666666667,1.6543179,6
0.65,0.84941435,0.6666666666666666,0.97508305,7
0.55,0.9308239,0.7208333333333332,0.6510345,8
0.625,1.0196381,0.5875,0.7943316,9
0.8,0.9042835,0.41250000000000003,1.4611691,10
0.75,1.3785927,0.5291666666666667,1.0111405,11
0.675,1.1240916,0.4375,1.3290313,12
0.6,1.6427512,0.375,1.3606286,13
0.525,1.7149944,0.33749999999999997,1.2944503,14
0.5,1.3878579,0.34166666666666673,1.2625204,15
0.525,1.1377136,0.325,1.0287439,16
0.5,1.0945601,0.3208333333333333,1.2058576,17
0.5,1.290038,0.3541666666666667,2.0067742,18
0.525,1.5516853,0.33749999999999997,1.319653,19
0.5,1.1845126,0.32916666666666666,1.1845735,20
0.5,1.5158905,0.3208333333333333,1.7150482,21
0.5,1.2144396,0.32916666666666666,1.2248249,22
0.5,1.2101461,0.3333333333333333,1.5344247,23
0.5,1.1387737,0.32916666666666666,1.441513,24
0.5,1.288595,0.325,1.4129053,25
0.5,1.2190658,0.3333333333333333,1.4546255,26
0.5,1.1675844,0.325,1.6425031,27
0.5,1.1154459,0.32916666666666666,1.8864841,28
0.5,1.3252575,0.32916666666666666,1.7984527,29
0.5,1.1197053,0.325,1.6808605,30
0.5,1.3027439,0.325,1.8794526,31
0.5,1.2490003,0.32083333333333336,1.8635939,32
0.5,1.2861454,0.325,1.6231691,33
0.5,1.3043249,0.3333333333333333,1.5965213,34
0.5,1.4200497,0.33749999999999997,1.5402483,35
0.5,1.1794374,0.3333333333333333,1.4825683,36
0.5,1.255022,0.3333333333333333,1.6242312,37
0.5,1.2926724,0.325,1.7305727,38
0.5,1.2753208,0.3125,1.874217,39
0.5,1.4617953,0.325,1.9759191,40
0.5,1.5573661,0.3333333333333333,1.9514155,41
0.5,1.1198225,0.32916666666666666,2.010843,42
0.5,1.6187067,0.3291666666666666,2.1617982,43
0.5,1.6198786,0.31250000000000006,2.1944377,44
0.5,1.4456315,0.3333333333333333,2.044206,45
0.5,1.8158137,0.3375000000000001,1.7573565,46
0.5,1.3497927,0.325,1.6251111,47
0.5,2.278751,0.32083333333333336,74.57486,48
0.5,1.5954288,0.33749999999999997,40.20009,49
0.5,1.7799826,0.325,44.960953,50
0.5,1.6199741,0.325,8.283684,51
0.5,1.4027361,0.325,22.263397,52
0.5,1.4873914,0.325,13.2305155,53
0.5,1.5632797,0.3333333333333333,11.210434,54
0.5,1.5868309,0.3333333333333333,5.1797004,55
0.5,1.5429579,0.32083333333333336,2.03693,56
0.5,1.5910463,0.32916666666666666,1.8627939,57
0.5,1.4717636,0.325,1.7673911,58
0.5,1.6141746,0.3333333333333333,1.5240766,59
0.5,1.4825989,0.3333333333333333,1.4185371,60
0.5,1.4779191,0.32083333333333336,1.5665866,61
0.5,1.5812323,0.32916666666666666,1.6778809,62
0.5,1.5870538,0.32916666666666666,1.7128454,63
0.5,1.4997486,0.32083333333333336,1.7832891,64
0.5,1.5472285,0.32916666666666666,1.7939411,65
0.5,1.4373729,0.32916666666666666,1.901743,66
0.5,1.6650114,0.3333333333333333,1.8100023,67
0.5,1.4285324,0.32916666666666666,1.7038765,68
0.5,1.7932234,0.325,1.611587,69
0.5,1.522614,0.3166666666666667,1.6627046,70
0.5,1.9711838,0.32083333333333336,1.6070322,71
0.5,1.564799,0.3374999999999999,1.6244041,72
0.5,1.6413887,0.33749999999999997,1.5638661,73
0.5,1.7152007,0.3166666666666666,1.5764297,74
0.5,1.3979722,0.3333333333333333,1.5433198,75
0.5,1.5678282,0.3333333333333333,1.5791906,76
0.5,1.9837139,0.325,1.6084973,77
0.5,1.4691246,0.32916666666666666,1.5650913,78
0.5,1.6098111,0.31666666666666665,1.6714643,79
0.5,1.6262088,0.31666666666666665,1.8536114,80
0.5,1.4857397,0.3333333333333333,1.8203732,81
0.5,1.7385669,0.32916666666666666,1.8239068,82
0.5,1.4407328,0.3333333333333333,1.808897,83
0.5,1.561791,0.3208333333333333,1.7579759,84
0.5,1.8381782,0.32916666666666666,1.7493339,85
0.5,1.5451419,0.32916666666666666,1.7660466,86
0.5,1.5793376,0.31666666666666665,1.785963,87
0.5,1.7687734,0.32916666666666666,1.8115646,88
0.5,1.7256489,0.3333333333333333,1.7790378,89
0.5,1.8350341,0.32916666666666666,1.9359847,90
0.5,1.6985114,0.3333333333333333,1.7799047,91
0.5,1.577472,0.3166666666666667,1.7527204,92
0.5,1.6062132,0.3333333333333333,1.6729833,93
0.5,1.7999444,0.32083333333333336,1.819012,94
0.5,1.610585,0.3291666666666667,1.8407377,95
0.5,1.9914012,0.3083333333333333,1.9707751,96
0.5,1.7578303,0.3291666666666667,1.836266,97
0.5,1.7797339,0.3333333333333333,1.786667,98
0.5,1.7965361,0.3166666666666667,1.8317122,99
