train_acc,train_loss,val_acc,val_loss,val_f1,val_precision,val_recall,curr_epoch
0.55,0.7055998,0.35000000000000003,0.70343405,0.25601460055483044,0.17500000000000002,0.5,0
0.55,0.6931554,0.34166666666666673,0.7029386,0.24705911696166574,0.17083333333333336,0.5,1
0.575,0.6801775,0.3291666666666667,0.70232517,0.24253127938472763,0.16458333333333336,0.5,2
0.625,0.6616411,0.3416666666666666,0.6999467,0.2514889431556098,0.1708333333333333,0.5,3
0.625,0.6557324,0.3333333333333333,0.6976188,0.24351157344378474,0.16666666666666666,0.5,4
0.675,0.6306684,0.3875,0.6947043,0.35406480917420596,0.5620390078546039,0.522131126634803,5
0.7250000000000001,0.61994755,0.6041666666666666,0.6913507,0.5673784207994733,0.5860571141821143,0.6035855348355348,6
0.575,0.63338256,0.6666666666666666,0.68773884,0.6140009410697929,0.6227939306064307,0.6227087148962149,7
0.775,0.58583796,0.6666666666666666,0.6840234,0.6045511353914268,0.6173136538026244,0.6384319112260288,8
0.75,0.58165896,0.6416666666666667,0.678117,0.6034054629986899,0.6095887908387908,0.6263144263144262,9
0.8500000000000001,0.5555203,0.6708333333333334,0.67330295,0.6505188721756351,0.6661632349132349,0.6756912647537647,10
0.825,0.5366603,0.6916666666666668,0.66521454,0.6780832744743689,0.712566021941022,0.729448445073445,11
0.8500000000000001,0.5414447,0.6833333333333332,0.65952927,0.6771433159920001,0.7387580012580012,0.75951885804827,12
0.775,0.52332073,0.7041666666666666,0.6532871,0.697142762580013,0.7597169034669036,0.7766266141266142,13
0.8500000000000001,0.49741554,0.7416666666666666,0.6398786,0.7304508545931516,0.7843547656047655,0.8085200610935906,14
0.75,0.5160581,0.7166666666666667,0.63757324,0.7122648559618542,0.7713221963221962,0.7879884004884002,15
0.85,0.4726473,0.6916666666666668,0.64769226,0.6833898812210158,0.7574194324194324,0.7723586462557052,16
0.8,0.4614886,0.6958333333333333,0.64252025,0.6906301807180121,0.7679121225996225,0.7704455266955267,17
0.85,0.44429794,0.6749999999999999,0.6524563,0.6694183361345835,0.7585706164750281,0.7534965034965037,18
0.8,0.4837215,0.7083333333333331,0.6305137,0.6956530080200829,0.7619162087912087,0.7717020146248088,19
0.8,0.44575435,0.7000000000000001,0.6473178,0.6853438375813411,0.7610317922817922,0.7703730297480299,20
0.875,0.4176821,0.7041666666666666,0.6529167,0.6932784773440201,0.7611285160917514,0.7762166618784265,21
0.8500000000000001,0.43647414,0.7000000000000001,0.65646595,0.689103313840156,0.7616483190012602,0.7680956196581197,22
0.875,0.72921425,0.7000000000000001,0.6940051,0.6928376092942319,0.7714172979797981,0.7698017260517261,23
0.825,0.38749903,0.7124999999999999,0.6875317,0.6969085085117578,0.7727233448740801,0.7799420656957423,24
0.8500000000000001,0.4155802,0.6958333333333333,0.72317123,0.6864021194588902,0.7583497520997521,0.7727879963174082,25
0.825,0.6901388,0.7125,0.71340513,0.6960332657181674,0.765170997983498,0.7799911315536318,26
0.95,0.96528256,0.6916666666666665,0.8604147,0.682782585348375,0.7652634402634403,0.7666345806970808,27
0.9,0.9694588,0.7125,0.78970337,0.7069816035768722,0.771275425962926,0.7824252136752136,28
0.925,0.9534205,0.7291666666666666,0.66499907,0.7239302082780344,0.7640721546971547,0.7850389194139195,29
0.8999999999999999,0.8802916,0.7374999999999999,0.70884496,0.7311808327103116,0.7742599992599991,0.794321824009324,30
0.8999999999999999,0.8549443,0.7374999999999999,0.7628271,0.7307868135532525,0.7737470862470862,0.8021107364857364,31
0.9,0.7883694,0.725,0.8805943,0.718208292565193,0.7773781773781773,0.7911434052059051,32
0.95,0.7647981,0.7333333333333334,0.8462522,0.7178758869194999,0.7743814192343604,0.8000370578495577,33
0.825,0.7488094,0.7250000000000001,0.92692214,0.7190748562979293,0.7749946812446812,0.7926894286269285,34
0.75,0.702721,0.6875,1.0497838,0.6777378248516133,0.7596124735830618,0.762569375069375,35
0.7,0.73486423,0.6833333333333332,1.1701367,0.6719070038848471,0.7530861499611499,0.7626190666631846,36
0.7250000000000001,0.73173404,0.6749999999999999,1.1033132,0.6703842032213112,0.751832022144522,0.7581654456654457,37
0.75,0.69958687,0.6708333333333334,1.0814468,0.664231874799246,0.7534165487290488,0.7577323717948717,38
0.825,0.6329155,0.6583333333333333,1.093728,0.6323270981164457,0.7474906580992108,0.728002553002553,39
0.825,0.64032274,0.6541666666666667,1.0342516,0.6380545933846344,0.7384395016747959,0.7387216371591373,40
0.7,0.6546954,0.6375,1.0472907,0.6312787189347796,0.7387442418692419,0.7291189713064713,41
0.75,0.6262333,0.6458333333333334,0.9701242,0.630383915484058,0.7435963546257663,0.7331170021427372,42
0.825,0.5580586,0.5541666666666666,0.9379112,0.5320246281055766,0.7157318592641735,0.6615715303215304,43
0.8,0.5893502,0.5458333333333335,0.9603896,0.5281235091970891,0.7137109541859928,0.6600844757094757,44
0.875,0.54655564,0.5333333333333333,0.9307626,0.5052149747658902,0.708839268388417,0.6406661625411626,45
0.825,0.58498704,0.5750000000000001,1.0130256,0.5637197036603371,0.7183003917378917,0.682649063899064,46
0.9,0.5396247,0.6083333333333333,1.1850629,0.5952598310706175,0.7298098245708539,0.6999233405483406,47
0.875,0.5298884,0.5875,1.167785,0.5647096348441032,0.7215207824582824,0.6833284090637032,48
0.95,0.4883637,0.5666666666666667,1.1545798,0.5460009787627905,0.7125526745786034,0.680051151190857,49
0.925,0.48692417,0.5875,1.2298063,0.5631510515374988,0.7219956037970744,0.6819044925662573,50
