train_acc,train_loss,val_acc,val_loss,curr_epoch
0.47500000000000003,0.68765795,0.6749999999999999,0.6880944,0
0.825,0.58901346,0.725,0.67039305,1
0.8,0.5607656,0.7666666666666666,0.59842366,2
0.725,0.6156696,0.65,0.73819757,3
0.8,0.5033796,0.8041666666666668,0.64466697,4
0.7749999999999999,0.5467982,0.7125,0.90742093,5
0.8999999999999999,0.6057626,0.8166666666666665,0.8042492,6
0.85,0.57079667,0.7416666666666666,1.3534127,7
0.825,0.63619137,0.7374999999999999,0.6251928,8
0.825,0.5809305,0.6708333333333334,0.851119,9
0.8,0.641531,0.6833333333333335,0.70424,10
0.825,0.7643894,0.6791666666666666,0.88248634,11
0.75,0.85374177,0.38333333333333336,1.1072202,12
0.575,0.97403395,0.3333333333333333,1.7381945,13
0.55,0.8110442,0.3541666666666667,2.1771574,14
0.625,0.76028985,0.6916666666666665,0.8400735,15
0.75,0.8000761,0.7374999999999999,0.7265175,16
0.75,0.8179382,0.65,0.7461149,17
0.75,0.6889076,0.6750000000000002,0.92224693,18
0.65,1.033953,0.4583333333333333,1.9530706,19
0.575,0.960006,0.5375,2.2487085,20
0.55,1.0607862,0.3333333333333333,3.7411518,21
0.5,1.2069789,0.3333333333333333,3.4070466,22
0.5,1.1272922,0.32916666666666666,1.9487547,23
0.5,1.023512,0.3208333333333333,1.5085117,24
0.55,0.919767,0.575,0.7841328,25
0.65,0.85825163,0.6208333333333333,0.79513764,26
0.575,1.1005781,0.43750000000000006,1.5730125,27
0.55,1.1099012,0.3833333333333333,1.8305942,28
0.525,1.2665341,0.34166666666666673,2.5660658,29
0.5,1.300622,0.32916666666666666,2.2389119,30
0.5,1.2760637,0.325,1.4148248,31
0.5,1.1144987,0.3333333333333333,1.1487397,32
0.5,1.2124174,0.32916666666666666,1.3095326,33
0.5,1.0428483,0.3208333333333333,1.4258084,34
0.5,0.93339515,0.3166666666666667,1.2752197,35
0.5,1.1095846,0.33749999999999997,1.2716675,36
0.5,1.2382932,0.3333333333333333,1.3092195,37
0.5,1.1010842,0.3625,1.1857835,38
0.5,1.3452588,0.3333333333333333,1.3604751,39
0.5,1.2410522,0.33749999999999997,1.5389671,40
0.5,1.2236207,0.32083333333333336,1.626187,41
0.5,1.239737,0.32916666666666666,1.6368737,42
0.5,1.2302151,0.3333333333333333,1.7502259,43
0.5,1.2368033,0.32083333333333336,1.6048025,44
0.5,1.3420173,0.3333333333333333,1.4857126,45
0.5,1.107461,0.3333333333333333,1.4216708,46
0.5,1.217652,0.3333333333333333,1.4207226,47
0.5,1.2448342,0.3291666666666667,1.4785581,48
0.5,1.2300262,0.3333333333333333,1.5191678,49
0.5,1.0883605,0.33749999999999997,1.489442,50
0.5,1.3858321,0.325,1.5099233,51
0.5,1.3297503,0.33749999999999997,1.4354035,52
0.5,1.058026,0.325,1.7027982,53
0.5,1.2066045,0.3333333333333333,1.7790202,54
0.5,1.2105954,0.3208333333333333,1.7867237,55
0.5,1.3897555,0.3333333333333333,1.7065848,56
0.5,1.1886969,0.3374999999999999,1.6233605,57
0.5,1.4099851,0.3333333333333333,1.6286787,58
0.5,1.227607,0.32916666666666666,1.6575685,59
0.5,1.171066,0.32916666666666666,1.5544457,60
0.5,1.2601249,0.3333333333333333,1.7014699,61
0.5,1.427855,0.325,1.8931837,62
0.5,1.4970784,0.32916666666666666,2.1388228,63
0.5,1.512323,0.3333333333333333,2.2018387,64
0.5,1.5339041,0.3291666666666667,2.0146682,65
0.5,1.2194277,0.33749999999999997,1.7033572,66
0.5,1.4667976,0.325,1.706203,67
0.5,1.34441,0.325,1.5950845,68
0.5,1.2776313,0.33749999999999997,1.5441643,69
0.5,1.4571172,0.32916666666666666,1.6683725,70
0.5,1.5178509,0.31250000000000006,1.8588467,71
0.5,1.4110305,0.3333333333333333,1.8435911,72
0.5,1.7494394,0.3333333333333333,1.9326655,73
0.5,1.2989373,0.31666666666666665,1.7678891,74
0.5,1.4331487,0.3333333333333333,1.6793672,75
0.5,1.5777986,0.32916666666666666,1.7310306,76
0.5,1.4943455,0.325,1.6886806,77
0.5,1.4041028,0.3291666666666667,1.6660651,78
0.5,1.4947748,0.3333333333333333,1.6429511,79
0.5,1.5050484,0.33749999999999997,1.6656919,80
0.5,1.4515734,0.325,1.7790557,81
0.5,1.3479466,0.32499999999999996,1.8365196,82
0.5,1.6965622,0.33749999999999997,1.8956275,83
0.5,1.5726478,0.3208333333333333,1.9403414,84
0.5,1.3933648,0.32083333333333336,1.8905953,85
0.5,1.6923621,0.32916666666666666,1.8626226,86
0.5,1.8913879,0.3208333333333333,1.8387743,87
0.5,1.6396093,0.3375000000000001,1.7192988,88
0.5,1.4733312,0.3333333333333333,1.7936417,89
0.5,1.3667963,0.325,1.7394375,90
0.5,1.803564,0.33749999999999997,1.7643808,91
0.5,1.7334915,0.32916666666666666,1.8214582,92
0.5,1.4167202,0.32083333333333336,1.865036,93
0.5,1.6403416,0.3166666666666667,1.8621864,94
0.5,1.675082,0.3333333333333333,1.7629237,95
0.5,1.8484282,0.32916666666666666,1.767918,96
0.5,1.5078354,0.3166666666666667,1.7553633,97
0.5,1.4455767,0.32916666666666666,1.7250719,98
0.5,1.6657445,0.3333333333333333,1.7358127,99
