train_acc,train_loss,val_acc,val_loss,curr_epoch
0.525,0.7017489,0.7375000000000002,0.6922083,0
0.625,0.6627177,0.6749999999999999,0.6748257,1
0.65,0.6380163,0.7791666666666667,0.6279059,2
0.7,0.6749909,0.7166666666666667,1.1958092,3
0.775,0.6810869,0.6999999999999998,1.15665,4
0.75,0.5461613,0.65,1.397411,5
0.8,0.5830807,0.6875,1.153362,6
0.8,0.6795151,0.7000000000000001,0.87186605,7
0.75,0.7408563,0.6333333333333332,1.0753478,8
0.7749999999999999,0.72905886,0.5583333333333333,1.1937042,9
0.75,0.91172254,0.5958333333333333,1.5880834,10
0.825,0.6866379,0.5875,1.3018594,11
0.825,0.7164804,0.6583333333333333,1.2260522,12
0.8,0.6751639,0.6583333333333333,1.3955976,13
0.775,0.67393947,0.7041666666666667,1.2622257,14
0.8,0.90083647,0.7666666666666666,0.617049,15
0.75,1.0333493,0.7291666666666666,0.55838054,16
0.75,1.0038708,0.6749999999999999,0.75717324,17
0.625,1.129245,0.5583333333333332,1.6300254,18
0.675,0.97023344,0.6124999999999999,1.9286693,19
0.575,0.9240699,0.6541666666666667,1.3301376,20
0.725,1.1296937,0.7625000000000001,0.7659312,21
0.55,1.1328869,0.6833333333333332,0.7431023,22
0.575,1.1753156,0.7083333333333334,0.7098952,23
0.575,1.0455582,0.6958333333333334,0.99040216,24
0.55,1.3086901,0.7250000000000001,0.60860616,25
0.55,1.6116685,0.6916666666666668,2.5486739,26
0.5,1.4167997,0.6666666666666666,0.83857507,27
0.55,1.3749125,0.7583333333333334,1.3521436,28
0.575,1.3000636,0.6791666666666666,0.72718877,29
0.525,1.2665036,0.6958333333333333,0.90497905,30
0.5,1.2770123,0.6708333333333334,1.4710451,31
0.5,1.3527418,0.6708333333333333,0.9529231,32
0.5,1.216477,0.7999999999999999,0.6696313,33
0.65,1.4984392,0.7416666666666666,2.259185,34
0.625,1.3741586,0.7291666666666669,2.1828187,35
0.7,1.5217001,0.6791666666666667,3.785656,36
0.65,1.7851626,0.5708333333333333,3.556777,37
0.675,1.4545434,0.32916666666666666,2.7023232,38
0.5,1.5320122,0.3333333333333333,2.6274474,39
0.5,1.6732876,0.325,2.0623112,40
0.5,1.2736571,0.3291666666666667,1.5626768,41
0.5,1.178339,0.37083333333333335,1.2827247,42
0.525,1.4097369,0.32083333333333336,1.8100444,43
0.5,1.3321238,0.3208333333333333,1.5872124,44
0.5,1.55455,0.3416666666666666,1.3526264,45
0.5,1.300019,0.3208333333333333,1.2322344,46
0.5,1.3275828,0.3333333333333333,1.5418572,47
0.5,1.5442888,0.32916666666666666,1.4782215,48
0.5,1.4834383,0.32499999999999996,1.3560051,49
0.5,1.3493075,0.3041666666666667,1.4383839,50
0.5,1.5240967,0.3333333333333333,1.5366224,51
0.5,1.4736464,0.325,1.5169592,52
0.5,1.3885882,0.3125,1.489875,53
0.5,1.4449782,0.32499999999999996,1.3948792,54
0.5,1.6763777,0.3333333333333333,1.2998923,55
0.5,1.4348084,0.33749999999999997,1.3748589,56
0.5,1.4232397,0.3333333333333333,1.482256,57
0.5,1.3366649,0.3291666666666667,1.5614829,58
0.5,1.4384086,0.3208333333333333,1.7520331,59
0.5,1.4797688,0.32916666666666666,1.7413664,60
0.5,1.7215136,0.32916666666666666,1.5636574,61
0.5,1.3181807,0.31250000000000006,1.4578987,62
0.5,1.4282902,0.32499999999999996,1.4503208,63
0.5,1.4663489,0.3291666666666667,1.44617,64
0.5,1.4430742,0.32916666666666666,1.5574013,65
0.5,1.7453921,0.325,1.616189,66
0.5,1.3991601,0.3208333333333333,1.6609777,67
0.5,1.6086198,0.3333333333333333,1.5046958,68
0.5,1.7744162,0.32916666666666666,1.5749279,69
0.5,1.4301296,0.33749999999999997,1.5890236,70
0.5,1.7269772,0.3333333333333333,1.6361332,71
0.5,1.5190831,0.3333333333333333,1.6036177,72
0.5,1.4814862,0.3333333333333333,1.5819225,73
0.5,1.6048203,0.3333333333333333,1.6092352,74
0.5,1.5697012,0.32083333333333336,1.6047527,75
0.5,1.6371232,0.32499999999999996,1.6605917,76
0.5,1.6154339,0.3375000000000001,1.4399213,77
0.5,1.4778061,0.32916666666666666,1.4088479,78
0.5,1.6967576,0.3291666666666666,1.4768494,79
0.5,1.5604966,0.32916666666666666,1.4521523,80
0.5,1.6198721,0.3166666666666667,1.5225309,81
0.5,1.8583817,0.3375000000000001,1.484337,82
0.5,1.5762454,0.32916666666666666,1.5297288,83
0.5,1.9234338,0.3166666666666667,1.6855898,84
0.5,1.8408498,0.32916666666666666,1.7339796,85
0.5,1.6590624,0.3375000000000001,1.6870967,86
0.5,1.6899011,0.325,1.6771277,87
0.5,1.7227974,0.34166666666666673,1.679912,88
0.5,1.9382169,0.32916666666666666,1.783775,89
0.5,1.5853591,0.32916666666666666,1.7835711,90
0.5,1.7051126,0.3333333333333333,1.7438265,91
0.5,1.7310374,0.32916666666666666,1.7460715,92
0.5,1.5443227,0.33749999999999997,1.6373291,93
0.5,1.4729204,0.32916666666666666,1.6099554,94
0.5,1.4941134,0.3333333333333333,1.6950492,95
0.5,1.5270202,0.325,1.7057625,96
0.5,1.7685802,0.3166666666666667,1.7429127,97
0.5,2.3393743,0.3333333333333333,1.7992412,98
0.5,1.8810002,0.3333333333333333,1.7324587,99
