train_acc,train_loss,val_acc,val_loss,curr_epoch
0.5,0.7073765,0.6791666666666667,0.6869166,0
0.5,0.6950339,0.7374999999999999,0.6847052,1
0.5,0.7269598,0.42083333333333334,0.68232065,2
0.5,0.73734033,0.3999999999999999,0.6989531,3
0.525,0.70460224,0.40416666666666673,0.74603707,4
0.5,0.7378988,0.4000000000000001,0.80333585,5
0.525,0.7245566,0.36666666666666664,0.8153735,6
0.5,0.7482194,0.37083333333333335,0.85554177,7
0.55,0.7641801,0.3333333333333333,0.9454825,8
0.55,0.7692941,0.32916666666666666,1.0702864,9
0.5,0.78374,0.32916666666666666,1.1578302,10
0.5,0.77987957,0.325,1.3109043,11
0.5,0.9086064,0.3375000000000001,1.5661635,12
0.5,0.8879215,0.33749999999999997,1.6493727,13
0.5,0.93907166,0.3333333333333333,1.6716652,14
0.5,1.0337058,0.3125,1.8988796,15
0.5,0.9562109,0.33749999999999997,1.70505,16
0.5,0.9987258,0.325,1.6459724,17
0.5,0.9597712,0.325,1.5679017,18
0.5,1.0149286,0.31666666666666665,1.6196495,19
0.5,1.0031294,0.32916666666666666,1.442412,20
0.5,0.9048905,0.325,1.4060117,21
0.5,0.877147,0.325,1.2986879,22
0.5,1.0403306,0.32916666666666666,1.2145305,23
0.5,1.0354345,0.3208333333333333,1.3339604,24
0.5,0.99761283,0.325,1.5254909,25
0.5,1.0701331,0.32916666666666666,1.4960176,26
0.5,1.0173302,0.31666666666666665,1.4064827,27
0.5,1.073281,0.33749999999999997,1.4543462,28
0.5,1.0336424,0.325,1.6875697,29
0.5,1.1687504,0.3333333333333333,1.7879661,30
0.5,1.1449971,0.3291666666666667,1.7603248,31
0.5,1.1952134,0.32916666666666666,1.8799554,32
0.5,1.0947422,0.33749999999999997,1.8300508,33
0.5,1.0691755,0.3375000000000001,1.6414765,34
0.5,1.1709155,0.3333333333333333,1.6112885,35
0.5,1.1262738,0.33749999999999997,1.5187707,36
0.5,1.3344679,0.32916666666666666,1.6192948,37
0.5,1.0468436,0.325,1.5775956,38
0.5,1.1806452,0.3208333333333333,1.624609,39
0.5,1.1878448,0.3333333333333333,1.6668216,40
0.5,1.0202339,0.32499999999999996,1.5687882,41
0.5,1.3028722,0.3333333333333333,1.8443979,42
0.5,1.218534,0.325,1.9507947,43
0.5,1.2713695,0.33333333333333326,1.9955376,44
0.5,1.2317058,0.32499999999999996,1.8850592,45
0.5,1.1679828,0.3333333333333333,1.9041866,46
0.5,1.2631185,0.32916666666666666,2.003995,47
0.5,1.2560387,0.3333333333333333,1.8309377,48
0.5,1.3401067,0.3208333333333333,1.637858,49
0.5,1.0658109,0.32916666666666666,1.595345,50
0.5,1.168723,0.32916666666666666,1.622599,51
0.5,1.3108671,0.31250000000000006,1.7058659,52
0.5,1.1354041,0.325,1.7152313,53
0.5,1.3394096,0.33749999999999997,1.9010552,54
0.5,1.3244238,0.31666666666666665,2.1030629,55
0.5,1.0942879,0.32916666666666666,2.1475344,56
0.5,1.2081318,0.3125,2.2178612,57
0.5,1.3159363,0.31666666666666665,2.254876,58
0.5,1.3837852,0.3333333333333333,1.9723834,59
0.5,1.2351353,0.32916666666666666,2.04411,60
0.5,1.3204788,0.3333333333333333,2.1360314,61
0.5,1.5350013,0.32916666666666666,2.1057768,62
0.5,1.4034172,0.3416666666666666,2.1492445,63
0.5,1.437068,0.32083333333333336,2.052594,64
0.5,1.5116477,0.3208333333333333,2.0406919,65
0.5,1.3010691,0.32916666666666666,1.7590141,66
0.5,1.3572581,0.33333333333333326,1.7577701,67
0.5,1.5644114,0.32916666666666666,1.702725,68
0.5,1.2858472,0.32916666666666666,1.7473611,69
0.5,1.4827548,0.32916666666666666,1.8472065,70
0.5,1.5518706,0.3291666666666667,1.8763766,71
0.5,1.3048383,0.3375000000000001,1.8378916,72
0.5,1.330296,0.3333333333333334,1.8722135,73
0.5,1.4240823,0.325,2.073103,74
0.5,1.4603682,0.32916666666666666,1.8889374,75
0.5,1.5491135,0.32916666666666666,1.883344,76
0.5,1.2754592,0.3416666666666666,1.9490494,77
0.5,1.5339575,0.3291666666666667,2.0105212,78
0.5,1.561632,0.3333333333333333,1.9809804,79
0.5,1.3532515,0.32916666666666666,1.9208976,80
0.5,1.6154242,0.32916666666666666,1.9168715,81
0.5,1.5548904,0.325,1.9483579,82
0.5,1.6117415,0.32916666666666666,1.9921705,83
0.5,1.7267469,0.325,2.051748,84
0.5,1.5628895,0.325,2.0508716,85
0.5,1.7735208,0.3333333333333333,2.0762239,86
0.5,1.7362022,0.3333333333333333,2.2538724,87
0.5,1.8289256,0.32916666666666666,2.2624786,88
0.5,1.947299,0.325,2.0618787,89
0.5,1.4339416,0.32083333333333336,2.1989315,90
0.5,1.929815,0.33749999999999997,2.1060302,91
0.5,1.4726937,0.3333333333333333,2.0966792,92
0.5,1.4783397,0.32500000000000007,2.0966465,93
0.5,1.7352391,0.325,2.251419,94
0.5,1.8272829,0.32916666666666666,2.208358,95
0.5,1.4203117,0.3208333333333333,2.228419,96
0.5,1.4485741,0.3333333333333333,2.1964478,97
0.5,1.7015265,0.325,2.0948794,98
0.5,1.7989191,0.31666666666666665,2.1615136,99
