train_acc,train_loss,val_acc,val_loss,curr_epoch
0.5,0.8409059,0.3333333333333333,0.7853095,0
0.525,1.0779057,0.7041666666666666,0.64206403,1
0.47500000000000003,1.3231835,0.31666666666666665,29.81016,2
0.525,0.8169776,0.32083333333333325,37.849224,3
0.6000000000000001,0.88543963,0.6666666666666666,12.2471075,4
0.5,1.3516606,0.4666666666666666,38.848167,5
0.425,1.1633456,0.36666666666666664,11.145442,6
0.5,1.9605057,0.6041666666666666,22.873894,7
0.475,1.4262946,0.41250000000000003,43.418438,8
0.6000000000000001,1.100833,0.32916666666666666,8.353363,9
0.5,1.8028134,0.325,2.8703718,10
0.5,1.5901406,0.32916666666666666,11.557865,11
0.5249999999999999,1.0700078,0.3333333333333333,2.1664662,12
0.5,1.3286052,0.325,1.7098471,13
0.5,1.0861973,0.33749999999999997,1.7147297,14
0.5,1.0465037,0.32916666666666666,2.0308342,15
0.5,1.138212,0.32083333333333336,1.5556059,16
0.5,1.1764274,0.3208333333333333,1.7243601,17
0.5249999999999999,1.423773,0.3208333333333333,2.0855296,18
0.5,1.1506652,0.33749999999999997,1.9991409,19
0.5,1.7174394,0.32916666666666666,1.9941636,20
0.5,1.4611945,0.3208333333333333,2.0974028,21
0.5,1.2581275,0.3416666666666666,1.689803,22
0.5,1.2142956,0.33749999999999997,1.4666113,23
0.55,1.7672157,0.32916666666666666,6.5804577,24
0.5,1.646715,0.3625,5.8632655,25
0.5,2.7033577,0.3333333333333333,3.7013626,26
0.5,2.1496594,0.325,1.779736,27
0.5,2.2167428,0.32916666666666666,1.0318336,28
0.5,2.864005,0.32916666666666666,1.4133797,29
0.5,3.4355042,0.325,1.5521727,30
0.5,2.0954723,0.325,1.5526901,31
0.5,1.3115913,0.32083333333333336,1.4405752,32
0.5,1.4238105,0.325,1.5488954,33
0.5,1.7368557,0.3333333333333333,1.4426385,34
0.5,1.3489971,0.33749999999999997,1.4478111,35
0.5,1.4526461,0.3333333333333333,1.3174536,36
0.5,1.2879925,0.3333333333333333,1.5054494,37
0.5,1.2057514,0.325,1.537582,38
0.5,1.5844197,0.3125,1.5963746,39
0.525,1.825301,0.325,1.5590304,40
0.5,1.7753563,0.3333333333333333,1.4854517,41
0.5,1.2424579,0.32916666666666666,1.3858204,42
0.5,1.3080332,0.3291666666666666,1.3343445,43
0.5,1.3672001,0.31250000000000006,1.2678107,44
0.5,1.5254658,0.3333333333333333,1.3846239,45
0.5,1.2966561,0.3375000000000001,1.561005,46
0.5,1.350868,0.325,1.3789277,47
0.5,1.4720875,0.32083333333333336,1.2301795,48
0.5,1.5837401,0.33749999999999997,1.6848197,49
0.5,1.35482,0.325,1.7234545,50
0.5,1.6729103,0.325,1.4026146,51
0.5,1.4695642,0.325,1.3375521,52
0.5,1.5894189,0.325,1.3123356,53
0.5,1.3015862,0.3375000000000001,1.4292455,54
0.5,1.1988238,0.3333333333333333,1.6935452,55
0.5,1.4284427,0.32083333333333336,1.7394658,56
0.5,1.3741417,0.3333333333333333,1.5873214,57
0.5,1.3510597,0.3333333333333334,1.5577992,58
0.5,1.4800389,0.4041666666666666,1.3358425,59
0.5,1.4911262,0.4791666666666667,1.1469111,60
0.575,1.8278165,0.4791666666666666,1.0616103,61
0.5,1.4313558,0.36666666666666664,1.136806,62
0.5,1.7191117,0.32916666666666666,1.3412277,63
0.5,1.5862148,0.32083333333333336,1.4559598,64
0.5,1.5663533,0.32916666666666666,1.4478339,65
0.5,1.6300037,0.32916666666666666,1.5132484,66
0.5,1.585503,0.3333333333333333,1.5333376,67
0.5,1.4675734,0.32916666666666666,1.5651459,68
0.5,1.7710112,0.325,1.449356,69
0.5,1.6003385,0.3166666666666667,1.4269873,70
0.5,1.4840596,0.32083333333333336,1.462855,71
0.5,1.445492,0.3374999999999999,1.4719747,72
0.5,1.6987278,0.33749999999999997,1.5730557,73
0.5,1.5616095,0.3166666666666666,1.7098193,74
0.5,1.521849,0.3333333333333333,1.5963031,75
0.5,1.7248895,0.3333333333333333,1.5505282,76
0.5,1.5518659,0.325,1.5713673,77
0.5,1.7811954,0.32916666666666666,1.5725116,78
0.5,1.6560632,0.31666666666666665,1.5950599,79
0.5,1.9463031,0.31666666666666665,1.4457546,80
0.5,1.2772691,0.3333333333333333,1.4572977,81
0.5,1.593867,0.32916666666666666,1.399069,82
0.5,1.6375854,0.3333333333333333,1.3923272,83
0.5,1.7698374,0.3208333333333333,1.5069906,84
0.5,1.9449966,0.32916666666666666,1.5548959,85
0.5,1.8277371,0.32916666666666666,1.4803067,86
0.5,1.6582828,0.31666666666666665,1.5474697,87
0.5,1.6866882,0.32916666666666666,1.4258636,88
0.5,1.4882699,0.3333333333333333,1.4252896,89
0.5,1.8828715,0.32916666666666666,1.557633,90
0.5,1.7376142,0.3333333333333333,1.5086421,91
0.5,1.9221327,0.3166666666666667,1.4941038,92
0.5,1.8900956,0.3333333333333333,1.4368576,93
0.5,2.0964532,0.32083333333333336,1.5018368,94
0.5,1.5732464,0.3291666666666667,1.4221014,95
0.5,1.5159891,0.3083333333333333,1.4906114,96
0.5,2.064282,0.3291666666666667,1.507308,97
0.5,1.8518898,0.3333333333333333,1.4431022,98
0.5,1.8196115,0.3166666666666667,1.5191237,99
